timestamp,value
2026-01-15T01:07:03Z,50.0
2026-01-15T01:08:03Z,87.6
2026-01-15T01:09:03Z,87.8
2026-01-15T01:10:03Z,88.0
2026-01-15T01:11:03Z,87.3
2026-01-15T01:12:03Z,88.2
2026-01-15T01:13:03Z,88.4
2026-01-15T01:14:03Z,88.6
2026-01-15T01:15:03Z,87.8
2026-01-15T01:16:03Z,88.5
2026-01-15T01:17:03Z,86.6
2026-01-15T01:18:03Z,85.6
2026-01-15T01:19:03Z,85.0
2026-01-15T01:20:03Z,85.2
2026-01-15T01:21:03Z,86.9
2026-01-15T01:22:03Z,85.4
2026-01-15T01:23:03Z,87.0
2026-01-15T01:24:03Z,85.9
2026-01-15T01:25:03Z,87.3
2026-01-15T01:26:03Z,86.1
2026-01-15T01:27:03Z,50.0
2026-01-15T01:28:03Z,86.5
2026-01-15T01:29:03Z,86.2
2026-01-15T01:30:03Z,50.0
2026-01-15T01:31:03Z,86.2
2026-01-15T01:32:03Z,86.0
2026-01-15T01:33:03Z,85.9
2026-01-15T01:34:03Z,85.9
2026-01-15T01:35:03Z,85.4
2026-01-15T01:36:03Z,85.1
2026-01-15T01:37:03Z,85.2
2026-01-15T01:38:03Z,85.0
2026-01-15T01:39:03Z,84.7
2026-01-15T01:40:03Z,85.6
2026-01-15T01:41:03Z,85.6
2026-01-15T01:42:03Z,85.3
2026-01-15T01:43:03Z,85.5
2026-01-15T01:44:03Z,50.0
2026-01-15T01:45:03Z,86.3
2026-01-15T01:46:03Z,88.2
2026-01-15T01:47:03Z,88.9
2026-01-15T01:48:03Z,89.9
2026-01-15T01:49:03Z,90.6
2026-01-15T01:50:03Z,90.7
2026-01-15T01:51:03Z,90.6
2026-01-15T01:52:03Z,91.5
2026-01-15T01:53:03Z,92.6
2026-01-15T01:54:03Z,93.5
2026-01-15T01:55:03Z,93.7
2026-01-15T01:56:03Z,50.0
2026-01-15T01:57:03Z,93.3
2026-01-15T01:58:03Z,91.0
2026-01-15T01:59:03Z,50.0
2026-01-15T02:00:03Z,50.0
2026-01-15T02:01:03Z,88.2
2026-01-15T02:02:03Z,88.5
2026-01-15T02:03:03Z,88.6
2026-01-15T02:04:03Z,89.0
2026-01-15T02:05:03Z,91.5
2026-01-15T02:06:03Z,93.7
2026-01-15T02:07:03Z,95.6
2026-01-15T02:08:03Z,96.5
2026-01-15T02:09:03Z,96.8
2026-01-15T02:10:03Z,97.3
2026-01-15T02:11:03Z,97.3
2026-01-15T02:12:03Z,97.3
2026-01-15T02:13:03Z,95.5
2026-01-15T02:14:03Z,94.5
2026-01-15T02:15:03Z,94.0
2026-01-15T02:16:03Z,92.8
2026-01-15T02:17:03Z,92.4
2026-01-15T02:18:03Z,50.0
2026-01-15T02:19:03Z,88.6
2026-01-15T02:20:03Z,50.0
2026-01-15T02:21:03Z,85.6
2026-01-15T02:22:03Z,85.1
2026-01-15T02:23:03Z,85.1
2026-01-15T02:24:03Z,50.0
2026-01-15T02:25:03Z,87.4
2026-01-15T02:26:03Z,88.6
2026-01-15T02:27:03Z,89.6
2026-01-15T02:28:03Z,89.9
2026-01-15T02:29:03Z,88.9
2026-01-15T02:30:03Z,88.2
2026-01-15T02:31:03Z,90.4
2026-01-15T02:32:03Z,50.0
2026-01-15T02:33:03Z,90.6
2026-01-15T02:34:03Z,88.6
2026-01-15T02:35:03Z,87.7
2026-01-15T02:36:03Z,86.5
2026-01-15T02:37:03Z,50.0
2026-01-15T02:38:03Z,85.7
2026-01-15T02:39:03Z,85.0
2026-01-15T02:40:03Z,85.0
2026-01-15T02:41:03Z,85.4
2026-01-15T02:42:03Z,85.4
2026-01-15T02:43:03Z,85.7
2026-01-15T02:44:03Z,50.0
2026-01-15T02:45:03Z,86.5
2026-01-15T02:46:03Z,88.4
2026-01-15T02:47:03Z,90.1
2026-01-15T02:48:03Z,90.5
2026-01-15T02:49:03Z,90.7
2026-01-15T02:50:03Z,90.8
2026-01-15T02:51:03Z,91.2
2026-01-15T02:52:03Z,91.7
2026-01-15T02:53:03Z,92.2
2026-01-15T02:54:03Z,92.7
2026-01-15T02:55:03Z,92.9
2026-01-15T02:56:03Z,93.0
2026-01-15T02:57:03Z,93.1
2026-01-15T02:58:03Z,93.2
2026-01-15T02:59:03Z,50.0
2026-01-15T03:00:03Z,93.1
2026-01-15T03:01:03Z,92.7
2026-01-15T03:02:03Z,92.6
2026-01-15T03:03:03Z,92.2
2026-01-15T03:04:03Z,92.1
2026-01-15T03:05:03Z,91.9
2026-01-15T03:06:03Z,91.8
2026-01-15T03:07:03Z,91.6
2026-01-15T03:08:03Z,91.9
2026-01-15T03:09:03Z,50.0
2026-01-15T03:10:03Z,91.3
2026-01-15T03:11:03Z,91.2
2026-01-15T03:12:03Z,90.8
2026-01-15T03:13:03Z,90.7
2026-01-15T03:14:03Z,91.0
2026-01-15T03:15:03Z,91.0
2026-01-15T03:16:03Z,91.9
2026-01-15T03:17:03Z,92.0
2026-01-15T03:18:03Z,91.7
2026-01-15T03:19:03Z,91.6
2026-01-15T03:20:03Z,91.8
2026-01-15T03:21:03Z,92.0
2026-01-15T03:22:03Z,91.9
2026-01-15T03:23:03Z,91.5
2026-01-15T03:24:03Z,91.3
2026-01-15T03:25:03Z,91.8
2026-01-15T03:26:03Z,92.6
2026-01-15T03:27:03Z,92.7
2026-01-15T03:28:03Z,93.1
2026-01-15T03:29:03Z,93.4
2026-01-15T03:30:03Z,93.6
2026-01-15T03:31:03Z,94.5
2026-01-15T03:32:03Z,94.5
2026-01-15T03:33:03Z,94.6
2026-01-15T03:34:03Z,94.6
2026-01-15T03:35:03Z,50.0
2026-01-15T03:36:03Z,95.0
2026-01-15T03:37:03Z,95.3
2026-01-15T03:38:03Z,95.1
2026-01-15T03:39:03Z,94.9
2026-01-15T03:40:03Z,94.8
2026-01-15T03:41:03Z,94.7
2026-01-15T03:42:03Z,95.1
2026-01-15T03:43:03Z,95.4
2026-01-15T03:44:03Z,95.5
2026-01-15T03:45:03Z,95.3
2026-01-15T03:46:03Z,95.0
2026-01-15T03:47:03Z,94.8
2026-01-15T03:48:03Z,50.0
2026-01-15T03:49:03Z,94.6
2026-01-15T03:50:03Z,91.7
2026-01-15T03:51:03Z,92.0
2026-01-15T03:52:03Z,92.0
2026-01-15T03:53:03Z,92.0
2026-01-15T03:54:03Z,90.6
2026-01-15T03:55:03Z,50.0
2026-01-15T03:56:03Z,91.6
2026-01-15T03:57:03Z,50.0
2026-01-15T03:58:03Z,50.0
2026-01-15T03:59:03Z,92.0
2026-01-15T04:00:03Z,93.0
2026-01-15T04:01:03Z,91.5
2026-01-15T04:02:03Z,91.8
2026-01-15T04:03:03Z,91.3
2026-01-15T04:04:03Z,91.9
2026-01-15T04:05:03Z,91.6
2026-01-15T04:06:03Z,91.1
2026-01-15T04:07:03Z,90.2
2026-01-15T04:08:03Z,90.9
2026-01-15T04:09:03Z,91.6
2026-01-15T04:10:03Z,92.5
2026-01-15T04:11:03Z,92.3
2026-01-15T04:12:03Z,91.5
2026-01-15T04:13:03Z,93.0
2026-01-15T04:14:03Z,93.7
2026-01-15T04:15:03Z,93.4
2026-01-15T04:16:03Z,94.4
2026-01-15T04:17:03Z,50.0
2026-01-15T04:18:03Z,94.8
2026-01-15T04:19:03Z,96.8
2026-01-15T04:20:03Z,95.7
2026-01-15T04:21:03Z,95.6
2026-01-15T04:22:03Z,96.2
2026-01-15T04:23:03Z,97.2
2026-01-15T04:24:03Z,97.2
2026-01-15T04:25:03Z,97.1
2026-01-15T04:26:03Z,97.0
2026-01-15T04:27:03Z,97.0
2026-01-15T04:28:03Z,97.1
2026-01-15T04:29:03Z,50.0
2026-01-15T04:30:03Z,96.6
2026-01-15T04:31:03Z,95.9
2026-01-15T04:32:03Z,94.9
2026-01-15T04:33:03Z,94.7
2026-01-15T04:34:03Z,92.4
2026-01-15T04:35:03Z,89.7
2026-01-15T04:36:03Z,87.7
2026-01-15T04:37:03Z,86.3
2026-01-15T04:38:03Z,85.7
2026-01-15T04:39:03Z,50.0
2026-01-15T04:40:03Z,85.6
2026-01-15T04:41:03Z,85.2
2026-01-15T04:42:03Z,85.3
2026-01-15T04:43:03Z,85.0
2026-01-15T04:44:03Z,84.6
2026-01-15T04:45:03Z,84.9
2026-01-15T04:46:03Z,84.6
2026-01-15T04:47:03Z,84.6
2026-01-15T04:48:03Z,50.0
2026-01-15T04:49:03Z,84.7
2026-01-15T04:50:03Z,84.4
2026-01-15T04:51:03Z,84.6
2026-01-15T04:52:03Z,85.6
2026-01-15T04:53:03Z,87.1
2026-01-15T04:54:03Z,87.8
2026-01-15T04:55:03Z,88.7
2026-01-15T04:56:03Z,89.8
2026-01-15T04:57:03Z,89.5
2026-01-15T04:58:03Z,89.9
2026-01-15T04:59:03Z,89.9
2026-01-15T05:00:03Z,90.2
2026-01-15T05:01:03Z,90.4
2026-01-15T05:02:03Z,91.2
2026-01-15T05:03:03Z,91.2
2026-01-15T05:04:03Z,91.0
2026-01-15T05:05:03Z,91.2
2026-01-15T05:06:03Z,91.5
2026-01-15T05:07:03Z,91.7
2026-01-15T05:08:03Z,92.2
2026-01-15T05:09:03Z,92.7
2026-01-15T05:10:03Z,92.5
2026-01-15T05:11:03Z,50.0
2026-01-15T05:12:03Z,91.9
2026-01-15T05:13:03Z,91.7
2026-01-15T05:14:03Z,91.8
2026-01-15T05:15:03Z,91.0
2026-01-15T05:16:03Z,90.9
2026-01-15T05:17:03Z,90.3
2026-01-15T05:18:03Z,90.5
2026-01-15T05:19:03Z,90.9
2026-01-15T05:20:03Z,90.6
2026-01-15T05:21:03Z,90.2
2026-01-15T05:22:03Z,90.4
2026-01-15T05:23:03Z,90.5
2026-01-15T05:24:03Z,90.4
2026-01-15T05:25:03Z,89.8
2026-01-15T05:26:03Z,89.7
2026-01-15T05:27:03Z,89.6
2026-01-15T05:28:03Z,89.4
2026-01-15T05:29:03Z,89.5
2026-01-15T05:30:03Z,50.0
2026-01-15T05:31:03Z,91.2
2026-01-15T05:32:03Z,50.0
2026-01-15T05:33:03Z,91.1
2026-01-15T05:34:03Z,88.8
2026-01-15T05:35:03Z,87.9
2026-01-15T05:36:03Z,87.4
2026-01-15T05:37:03Z,85.9
2026-01-15T05:38:03Z,86.3
2026-01-15T05:39:03Z,86.3
2026-01-15T05:40:03Z,86.0
2026-01-15T05:41:03Z,86.4
2026-01-15T05:42:03Z,86.8
2026-01-15T05:43:03Z,87.9
2026-01-15T05:44:03Z,88.1
2026-01-15T05:45:03Z,88.0
2026-01-15T05:46:03Z,88.3
2026-01-15T05:47:03Z,88.0
2026-01-15T05:48:03Z,87.9
2026-01-15T05:49:03Z,88.1
2026-01-15T05:50:03Z,50.0
2026-01-15T05:51:03Z,88.1
2026-01-15T05:52:03Z,87.4
2026-01-15T05:53:03Z,86.6
2026-01-15T05:54:03Z,86.5
2026-01-15T05:55:03Z,86.9
2026-01-15T05:56:03Z,87.4
2026-01-15T05:57:03Z,86.5
2026-01-15T05:58:03Z,86.1
2026-01-15T05:59:03Z,50.0
2026-01-15T06:00:03Z,85.6
2026-01-15T06:01:03Z,50.0
2026-01-15T06:02:03Z,50.0
2026-01-15T06:03:03Z,50.0
2026-01-15T06:04:03Z,83.0
2026-01-15T06:05:03Z,50.0
2026-01-15T06:06:03Z,50.0
2026-01-15T06:07:03Z,83.1
2026-01-15T06:08:03Z,50.0
2026-01-15T06:09:03Z,50.0
2026-01-15T06:10:03Z,83.8
2026-01-15T06:11:03Z,84.6
2026-01-15T06:12:03Z,84.4
2026-01-15T06:13:03Z,85.0
2026-01-15T06:14:03Z,85.5
2026-01-15T06:15:03Z,85.8
2026-01-15T06:16:03Z,85.7
2026-01-15T06:17:03Z,85.7
2026-01-15T06:18:03Z,85.8
2026-01-15T06:19:03Z,50.0
2026-01-15T06:20:03Z,86.0
2026-01-15T06:21:03Z,87.3
2026-01-15T06:22:03Z,86.5
2026-01-15T06:23:03Z,84.6
2026-01-15T06:24:03Z,85.7
2026-01-15T06:25:03Z,85.6
2026-01-15T06:26:03Z,86.0
2026-01-15T06:27:03Z,85.4
2026-01-15T06:28:03Z,84.5
2026-01-15T06:29:03Z,85.0
2026-01-15T06:30:03Z,85.6
2026-01-15T06:31:03Z,85.5
2026-01-15T06:32:03Z,50.0
2026-01-15T06:33:03Z,85.0
2026-01-15T06:34:03Z,50.0
2026-01-15T06:35:03Z,50.0
2026-01-15T06:36:03Z,85.7
2026-01-15T06:37:03Z,85.6
2026-01-15T06:38:03Z,86.9
2026-01-15T06:39:03Z,50.0
2026-01-15T06:40:03Z,50.0
2026-01-15T06:41:03Z,87.2
2026-01-15T06:42:03Z,87.7
2026-01-15T06:43:03Z,86.2
2026-01-15T06:44:03Z,85.1
2026-01-15T06:45:03Z,85.3
2026-01-15T06:46:03Z,84.8
2026-01-15T06:47:03Z,84.2
2026-01-15T06:48:03Z,82.0
2026-01-15T06:49:03Z,50.0
2026-01-15T06:50:03Z,50.0
2026-01-15T06:51:03Z,82.8
2026-01-15T06:52:03Z,50.0
2026-01-15T06:53:03Z,82.2
2026-01-15T06:54:03Z,82.0
2026-01-15T06:55:03Z,50.0
2026-01-15T06:56:03Z,50.0
2026-01-15T06:57:03Z,82.4
2026-01-15T06:58:03Z,50.0
2026-01-15T06:59:03Z,50.0
2026-01-15T07:00:03Z,83.1
2026-01-15T07:01:03Z,50.0
2026-01-15T14:16:04Z,86.8
2026-01-15T14:17:04Z,50.0
2026-01-15T14:18:04Z,50.0
2026-01-15T14:19:04Z,86.7
2026-01-15T14:20:04Z,50.0
2026-01-15T17:16:03Z,77.8
2026-01-15T17:17:03Z,81.0
2026-01-15T17:18:03Z,83.5
2026-01-15T17:19:03Z,84.8
2026-01-15T17:20:03Z,85.6
2026-01-15T17:21:03Z,87.8
2026-01-15T17:22:03Z,87.5
2026-01-15T17:23:03Z,88.6
2026-01-15T17:24:03Z,88.6
2026-01-15T17:25:03Z,88.4
2026-01-15T17:26:03Z,88.9
2026-01-15T17:27:03Z,88.6
2026-01-15T17:28:03Z,50.0
2026-01-15T17:29:03Z,50.0
2026-01-15T17:30:03Z,50.0
2026-01-15T17:31:03Z,50.0
2026-01-15T17:32:03Z,50.0
2026-01-15T17:33:03Z,50.0
2026-01-15T17:34:03Z,50.0
2026-01-15T17:35:03Z,50.0
2026-01-15T17:36:03Z,50.0
2026-01-15T17:37:03Z,50.0
2026-01-15T17:38:03Z,50.0
2026-01-15T17:39:03Z,50.0
2026-01-15T22:26:33Z,90.7
2026-01-15T22:27:33Z,90.6
2026-01-15T22:28:33Z,90.8
2026-01-15T22:29:33Z,91.0
2026-01-15T22:30:33Z,91.5
2026-01-15T22:35:33Z,90.7
2026-01-15T22:36:33Z,91.3
2026-01-15T22:37:33Z,92.3
2026-01-15T22:38:33Z,92.6
2026-01-15T22:39:33Z,92.6
2026-01-15T22:40:33Z,93.1
2026-01-15T22:41:33Z,92.7
2026-01-15T22:42:33Z,91.9
2026-01-15T22:43:33Z,91.8
2026-01-15T22:44:33Z,91.9
2026-01-15T22:45:33Z,91.6
2026-01-15T22:46:33Z,91.7
2026-01-15T22:47:33Z,91.7
2026-01-15T22:48:33Z,91.8
2026-01-15T22:49:33Z,91.3
2026-01-15T22:50:33Z,91.1
2026-01-15T22:51:33Z,91.5
2026-01-15T22:52:33Z,92.3
2026-01-15T22:53:33Z,92.7
2026-01-15T22:54:33Z,92.9
2026-01-15T22:55:33Z,93.2
2026-01-15T22:56:33Z,92.7
2026-01-15T22:57:33Z,93.1
2026-01-15T22:58:33Z,93.1
2026-01-15T22:59:33Z,93.0
2026-01-15T23:00:33Z,93.0
2026-01-15T23:01:33Z,93.0
2026-01-15T23:02:33Z,92.6
2026-01-15T23:03:33Z,92.3
2026-01-15T23:04:33Z,92.6
2026-01-15T23:05:33Z,92.9
2026-01-15T23:06:33Z,92.8
2026-01-15T23:07:33Z,92.9
2026-01-15T23:08:33Z,92.9
2026-01-15T23:09:33Z,92.2
2026-01-15T23:10:33Z,91.1
2026-01-15T23:11:33Z,50.0
2026-01-15T23:12:33Z,91.2
2026-01-15T23:13:33Z,90.9
2026-01-15T23:14:33Z,50.0
2026-01-15T23:15:33Z,90.9
2026-01-15T23:16:33Z,90.0
2026-01-15T23:17:33Z,88.9
2026-01-15T23:18:33Z,89.4
2026-01-15T23:19:33Z,89.8
2026-01-15T23:20:33Z,91.0
2026-01-15T23:21:33Z,91.0
2026-01-15T23:22:33Z,91.0
2026-01-15T23:23:33Z,91.2
2026-01-15T23:24:33Z,91.2
2026-01-15T23:25:33Z,91.1
2026-01-15T23:26:33Z,91.1
2026-01-15T23:27:33Z,92.1
2026-01-15T23:28:33Z,92.4
2026-01-15T23:29:33Z,93.7
2026-01-15T23:30:33Z,93.8
2026-01-15T23:31:33Z,95.1
2026-01-15T23:32:33Z,95.4
2026-01-15T23:33:33Z,95.5
2026-01-15T23:34:33Z,94.2
2026-01-15T23:35:33Z,94.5
2026-01-15T23:36:33Z,94.2
2026-01-15T23:37:33Z,93.8
2026-01-15T23:38:33Z,95.0
2026-01-15T23:39:33Z,95.6
2026-01-15T23:40:33Z,96.1
2026-01-15T23:41:33Z,95.8
2026-01-15T23:42:33Z,95.9
2026-01-15T23:43:33Z,96.7
2026-01-15T23:44:33Z,97.1
2026-01-15T23:45:33Z,96.8
2026-01-15T23:46:33Z,96.3
2026-01-15T23:47:33Z,96.8
2026-01-15T23:48:33Z,96.3
2026-01-15T23:49:33Z,97.1
2026-01-15T23:50:33Z,97.2
2026-01-15T23:51:33Z,94.8
2026-01-15T23:52:33Z,92.9
2026-01-15T23:53:33Z,50.0
2026-01-15T23:54:33Z,90.5
2026-01-15T23:55:33Z,89.3
2026-01-15T23:56:33Z,88.6
2026-01-15T23:57:33Z,88.0
2026-01-15T23:58:33Z,89.0
2026-01-15T23:59:33Z,88.7
2026-01-16T00:00:33Z,85.6
