timestamp,calories,data source
2025-03-06T01:10:28Z,1.49,Fitbit App
2025-03-06T01:11:28Z,1.49,Fitbit App
2025-03-06T01:12:28Z,1.49,Fitbit App
2025-03-06T01:13:28Z,1.49,Fitbit App
2025-03-06T01:14:28Z,1.49,Fitbit App
2025-03-06T01:15:28Z,1.49,Fitbit App
2025-03-06T01:16:28Z,1.49,Fitbit App
2025-03-06T01:17:28Z,1.49,Fitbit App
2025-03-06T01:18:28Z,1.49,Fitbit App
2025-03-06T01:19:28Z,1.49,Fitbit App
2025-03-06T01:20:28Z,1.49,Fitbit App
2025-03-06T01:21:28Z,1.49,Fitbit App
2025-03-06T01:22:28Z,1.49,Fitbit App
2025-03-06T01:23:28Z,1.49,Fitbit App
2025-03-06T01:24:28Z,1.49,Fitbit App
2025-03-06T01:25:28Z,1.49,Fitbit App
2025-03-06T01:26:28Z,1.49,Fitbit App
2025-03-06T01:27:28Z,1.49,Fitbit App
2025-03-06T01:28:28Z,1.49,Fitbit App
2025-03-06T01:29:28Z,1.49,Fitbit App
2025-03-06T01:30:28Z,1.49,Fitbit App
2025-03-06T01:31:28Z,1.49,Fitbit App
2025-03-06T01:32:28Z,1.49,Fitbit App
2025-03-06T01:33:28Z,1.49,Fitbit App
2025-03-06T01:34:28Z,1.49,Fitbit App
2025-03-06T01:35:28Z,1.49,Fitbit App
2025-03-06T01:36:28Z,1.49,Fitbit App
2025-03-06T01:37:28Z,1.49,Fitbit App
2025-03-06T01:38:28Z,1.49,Fitbit App
2025-03-06T01:39:28Z,1.49,Fitbit App
2025-03-06T01:40:28Z,1.49,Fitbit App
2025-03-06T01:41:28Z,1.49,Fitbit App
2025-03-06T01:42:28Z,1.49,Fitbit App
2025-03-06T01:43:28Z,1.49,Fitbit App
2025-03-06T01:44:28Z,1.49,Fitbit App
2025-03-06T01:45:28Z,1.49,Fitbit App
2025-03-06T01:46:28Z,1.49,Fitbit App
2025-03-06T01:47:28Z,1.49,Fitbit App
2025-03-06T01:48:28Z,1.49,Fitbit App
2025-03-06T01:49:28Z,1.49,Fitbit App
2025-03-06T01:50:28Z,1.49,Fitbit App
2025-03-06T01:51:28Z,1.49,Fitbit App
2025-03-06T01:52:28Z,1.49,Fitbit App
2025-03-06T01:53:28Z,1.49,Fitbit App
2025-03-06T01:54:28Z,1.49,Fitbit App
2025-03-06T01:55:28Z,1.49,Fitbit App
2025-03-06T01:56:28Z,1.49,Fitbit App
2025-03-06T01:57:28Z,1.49,Fitbit App
2025-03-06T01:58:28Z,1.49,Fitbit App
2025-03-06T01:59:28Z,1.49,Fitbit App
2025-03-06T02:00:28Z,1.49,Fitbit App
2025-03-06T02:01:28Z,1.49,Fitbit App
2025-03-06T02:02:28Z,1.49,Fitbit App
2025-03-06T02:03:28Z,1.49,Fitbit App
2025-03-06T02:04:28Z,1.49,Fitbit App
2025-03-06T02:05:28Z,1.49,Fitbit App
2025-03-06T02:06:28Z,1.49,Fitbit App
2025-03-06T02:07:28Z,1.49,Fitbit App
2025-03-06T02:08:28Z,1.49,Fitbit App
2025-03-06T02:09:28Z,1.49,Fitbit App
2025-03-06T02:10:28Z,1.49,Fitbit App
2025-03-06T02:11:28Z,1.49,Fitbit App
2025-03-06T02:12:28Z,1.49,Fitbit App
2025-03-06T02:13:28Z,1.49,Fitbit App
2025-03-06T02:14:28Z,1.49,Fitbit App
2025-03-06T02:15:28Z,1.49,Fitbit App
2025-03-06T02:16:28Z,1.49,Fitbit App
2025-03-06T02:17:28Z,1.49,Fitbit App
2025-03-06T02:18:28Z,1.49,Fitbit App
2025-03-06T02:19:28Z,1.49,Fitbit App
2025-03-06T02:20:28Z,1.49,Fitbit App
2025-03-06T02:21:28Z,1.49,Fitbit App
2025-03-06T02:22:28Z,1.49,Fitbit App
2025-03-06T02:23:28Z,1.49,Fitbit App
2025-03-06T02:24:28Z,1.49,Fitbit App
2025-03-06T02:25:28Z,1.49,Fitbit App
2025-03-06T02:26:28Z,1.49,Fitbit App
2025-03-06T02:27:28Z,1.49,Fitbit App
2025-03-06T02:28:28Z,1.49,Fitbit App
2025-03-06T02:29:28Z,1.49,Fitbit App
2025-03-06T02:30:28Z,1.49,Fitbit App
2025-03-06T02:31:28Z,1.49,Fitbit App
2025-03-06T02:32:28Z,1.49,Fitbit App
2025-03-06T02:33:28Z,1.49,Fitbit App
2025-03-06T02:34:28Z,1.49,Fitbit App
2025-03-06T02:35:28Z,1.49,Fitbit App
2025-03-06T02:36:28Z,1.49,Fitbit App
2025-03-06T02:37:28Z,1.49,Fitbit App
2025-03-06T02:38:28Z,1.49,Fitbit App
2025-03-06T02:39:28Z,1.49,Fitbit App
2025-03-06T02:40:28Z,1.49,Fitbit App
2025-03-06T02:41:28Z,1.49,Fitbit App
2025-03-06T02:42:28Z,1.49,Fitbit App
2025-03-06T02:43:28Z,1.49,Fitbit App
2025-03-06T02:44:28Z,1.49,Fitbit App
2025-03-06T02:45:28Z,1.49,Fitbit App
2025-03-06T02:46:28Z,1.49,Fitbit App
2025-03-06T02:47:28Z,1.49,Fitbit App
2025-03-06T02:48:28Z,1.49,Fitbit App
2025-03-06T02:49:28Z,1.49,Fitbit App
2025-03-06T02:50:28Z,1.49,Fitbit App
2025-03-06T02:51:28Z,1.49,Fitbit App
2025-03-06T02:52:28Z,1.49,Fitbit App
2025-03-06T02:53:28Z,1.49,Fitbit App
2025-03-06T02:54:28Z,1.49,Fitbit App
2025-03-06T02:55:28Z,1.49,Fitbit App
2025-03-06T02:56:28Z,1.49,Fitbit App
2025-03-06T02:57:28Z,1.49,Fitbit App
2025-03-06T02:58:28Z,1.49,Fitbit App
2025-03-06T02:59:28Z,1.49,Fitbit App
2025-03-06T03:00:28Z,1.49,Fitbit App
2025-03-06T03:01:28Z,1.49,Fitbit App
2025-03-06T03:02:28Z,1.49,Fitbit App
2025-03-06T03:03:28Z,1.49,Fitbit App
2025-03-06T03:04:28Z,1.49,Fitbit App
2025-03-06T03:05:28Z,1.49,Fitbit App
2025-03-06T03:06:28Z,1.49,Fitbit App
2025-03-06T03:07:28Z,1.49,Fitbit App
2025-03-06T03:08:28Z,1.49,Fitbit App
2025-03-06T03:09:28Z,1.49,Fitbit App
2025-03-06T03:10:28Z,1.49,Fitbit App
2025-03-06T03:11:28Z,1.49,Fitbit App
2025-03-06T03:12:28Z,1.49,Fitbit App
2025-03-06T03:13:28Z,1.49,Fitbit App
2025-03-06T03:14:28Z,1.49,Fitbit App
2025-03-06T03:15:28Z,1.49,Fitbit App
2025-03-06T03:16:28Z,1.49,Fitbit App
2025-03-06T03:17:28Z,1.49,Fitbit App
2025-03-06T03:18:28Z,1.49,Fitbit App
2025-03-06T03:19:28Z,1.49,Fitbit App
2025-03-06T03:20:28Z,1.49,Fitbit App
2025-03-06T03:21:28Z,1.49,Fitbit App
2025-03-06T03:22:28Z,1.49,Fitbit App
2025-03-06T03:23:28Z,1.49,Fitbit App
2025-03-06T03:24:28Z,1.49,Fitbit App
2025-03-06T03:25:28Z,1.49,Fitbit App
2025-03-06T03:26:28Z,1.49,Fitbit App
2025-03-06T03:27:28Z,1.49,Fitbit App
2025-03-06T03:28:28Z,1.49,Fitbit App
2025-03-06T03:29:28Z,1.49,Fitbit App
2025-03-06T03:30:28Z,1.49,Fitbit App
2025-03-06T03:31:28Z,1.49,Fitbit App
2025-03-06T03:32:28Z,1.49,Fitbit App
2025-03-06T03:33:28Z,1.49,Fitbit App
2025-03-06T03:34:28Z,1.49,Fitbit App
2025-03-06T03:35:28Z,1.49,Fitbit App
2025-03-06T03:36:28Z,1.49,Fitbit App
2025-03-06T03:37:28Z,1.49,Fitbit App
2025-03-06T03:38:28Z,1.49,Fitbit App
2025-03-06T03:39:28Z,1.49,Fitbit App
2025-03-06T03:40:28Z,1.49,Fitbit App
2025-03-06T03:41:28Z,1.49,Fitbit App
2025-03-06T03:42:28Z,1.49,Fitbit App
2025-03-06T03:43:28Z,1.49,Fitbit App
2025-03-06T03:44:28Z,1.49,Fitbit App
2025-03-06T03:45:28Z,1.49,Fitbit App
2025-03-06T03:46:28Z,1.49,Fitbit App
2025-03-06T03:47:28Z,1.49,Fitbit App
2025-03-06T03:48:28Z,1.49,Fitbit App
2025-03-06T03:49:28Z,1.49,Fitbit App
2025-03-06T03:50:28Z,1.49,Fitbit App
2025-03-06T03:51:28Z,1.49,Fitbit App
2025-03-06T03:52:28Z,1.49,Fitbit App
2025-03-06T03:53:28Z,1.49,Fitbit App
2025-03-06T03:54:28Z,1.49,Fitbit App
2025-03-06T03:55:28Z,1.49,Fitbit App
2025-03-06T03:56:28Z,1.49,Fitbit App
2025-03-06T03:57:28Z,1.49,Fitbit App
2025-03-06T03:58:28Z,1.49,Fitbit App
2025-03-06T03:59:28Z,1.49,Fitbit App
2025-03-06T04:00:28Z,1.49,Fitbit App
2025-03-06T04:01:28Z,1.49,Fitbit App
2025-03-06T04:02:28Z,1.49,Fitbit App
2025-03-06T04:03:28Z,1.49,Fitbit App
2025-03-06T04:04:28Z,1.49,Fitbit App
2025-03-06T04:05:28Z,1.49,Fitbit App
2025-03-06T04:06:28Z,1.49,Fitbit App
2025-03-06T04:07:28Z,1.49,Fitbit App
2025-03-06T04:08:28Z,1.49,Fitbit App
2025-03-06T04:09:28Z,1.49,Fitbit App
2025-03-06T04:10:28Z,1.49,Fitbit App
2025-03-06T04:11:28Z,1.49,Fitbit App
2025-03-06T04:12:28Z,1.49,Fitbit App
2025-03-06T04:13:28Z,1.49,Fitbit App
2025-03-06T04:14:28Z,1.49,Fitbit App
2025-03-06T04:15:28Z,1.49,Fitbit App
2025-03-06T04:16:28Z,1.49,Fitbit App
2025-03-06T04:17:28Z,1.49,Fitbit App
2025-03-06T04:18:28Z,1.49,Fitbit App
2025-03-06T04:19:28Z,1.49,Fitbit App
2025-03-06T04:20:28Z,1.49,Fitbit App
2025-03-06T04:21:28Z,1.49,Fitbit App
2025-03-06T04:22:28Z,1.49,Fitbit App
2025-03-06T04:23:28Z,1.49,Fitbit App
2025-03-06T04:24:28Z,1.49,Fitbit App
2025-03-06T04:25:28Z,1.49,Fitbit App
2025-03-06T04:26:28Z,1.49,Fitbit App
2025-03-06T04:27:28Z,1.49,Fitbit App
2025-03-06T04:28:28Z,1.49,Fitbit App
2025-03-06T04:29:28Z,1.49,Fitbit App
2025-03-06T04:30:28Z,1.49,Fitbit App
2025-03-06T04:31:28Z,1.49,Fitbit App
2025-03-06T04:32:28Z,1.49,Fitbit App
2025-03-06T04:33:28Z,1.49,Fitbit App
2025-03-06T04:34:28Z,1.49,Fitbit App
2025-03-06T04:35:28Z,1.49,Fitbit App
2025-03-06T04:36:28Z,1.49,Fitbit App
2025-03-06T04:37:28Z,1.49,Fitbit App
2025-03-06T04:38:28Z,1.49,Fitbit App
2025-03-06T04:39:28Z,1.49,Fitbit App
2025-03-06T04:40:28Z,1.49,Fitbit App
2025-03-06T04:41:28Z,1.49,Fitbit App
2025-03-06T04:42:28Z,1.49,Fitbit App
2025-03-06T04:43:28Z,1.49,Fitbit App
2025-03-06T04:44:28Z,1.49,Fitbit App
2025-03-06T04:45:28Z,1.49,Fitbit App
2025-03-06T04:46:28Z,1.49,Fitbit App
2025-03-06T04:47:28Z,1.49,Fitbit App
2025-03-06T04:48:28Z,1.49,Fitbit App
2025-03-06T04:49:28Z,1.49,Fitbit App
2025-03-06T04:50:28Z,1.49,Fitbit App
2025-03-06T04:51:28Z,1.49,Fitbit App
2025-03-06T04:52:28Z,1.49,Fitbit App
2025-03-06T04:53:28Z,1.49,Fitbit App
2025-03-06T04:54:28Z,1.49,Fitbit App
2025-03-06T04:55:28Z,1.49,Fitbit App
2025-03-06T04:56:28Z,1.49,Fitbit App
2025-03-06T04:57:28Z,1.49,Fitbit App
2025-03-06T04:58:28Z,1.49,Fitbit App
2025-03-06T04:59:28Z,1.49,Fitbit App
2025-03-06T05:00:28Z,1.49,Fitbit App
2025-03-06T05:01:28Z,1.49,Fitbit App
2025-03-06T05:02:28Z,1.49,Fitbit App
2025-03-06T05:03:28Z,1.49,Fitbit App
2025-03-06T05:04:28Z,1.49,Fitbit App
2025-03-06T05:05:28Z,1.49,Fitbit App
2025-03-06T05:06:28Z,1.49,Fitbit App
2025-03-06T05:07:28Z,1.49,Fitbit App
2025-03-06T05:08:28Z,1.49,Fitbit App
2025-03-06T05:09:28Z,1.49,Fitbit App
2025-03-06T05:10:28Z,1.49,Fitbit App
2025-03-06T05:11:28Z,1.49,Fitbit App
2025-03-06T05:12:28Z,1.49,Fitbit App
2025-03-06T05:13:28Z,1.49,Fitbit App
2025-03-06T05:14:28Z,1.49,Fitbit App
2025-03-06T05:15:28Z,1.49,Fitbit App
2025-03-06T05:16:28Z,1.49,Fitbit App
2025-03-06T05:17:28Z,1.49,Fitbit App
2025-03-06T05:18:28Z,1.49,Fitbit App
2025-03-06T05:19:28Z,1.49,Fitbit App
2025-03-06T05:20:28Z,1.49,Fitbit App
2025-03-06T05:21:28Z,1.49,Fitbit App
2025-03-06T05:22:28Z,1.49,Fitbit App
2025-03-06T05:23:28Z,1.49,Fitbit App
2025-03-06T05:24:28Z,1.49,Fitbit App
2025-03-06T05:25:28Z,1.49,Fitbit App
2025-03-06T05:26:28Z,1.49,Fitbit App
2025-03-06T05:27:28Z,1.49,Fitbit App
2025-03-06T05:28:28Z,1.49,Fitbit App
2025-03-06T05:29:28Z,1.49,Fitbit App
2025-03-06T05:30:28Z,1.49,Fitbit App
2025-03-06T05:31:28Z,1.49,Fitbit App
2025-03-06T05:32:28Z,1.49,Fitbit App
2025-03-06T05:33:28Z,1.49,Fitbit App
2025-03-06T05:34:28Z,1.49,Fitbit App
2025-03-06T05:35:28Z,1.49,Fitbit App
2025-03-06T05:36:28Z,1.49,Fitbit App
2025-03-06T05:37:28Z,1.49,Fitbit App
2025-03-06T05:38:28Z,1.49,Fitbit App
2025-03-06T05:39:28Z,1.49,Fitbit App
2025-03-06T05:40:28Z,1.49,Fitbit App
2025-03-06T05:41:28Z,1.49,Fitbit App
2025-03-06T05:42:28Z,1.49,Fitbit App
2025-03-06T05:43:28Z,1.49,Fitbit App
2025-03-06T05:44:28Z,1.49,Fitbit App
2025-03-06T05:45:28Z,1.49,Fitbit App
2025-03-06T05:46:28Z,1.49,Fitbit App
2025-03-06T05:47:28Z,1.49,Fitbit App
2025-03-06T05:48:28Z,1.49,Fitbit App
2025-03-06T05:49:28Z,1.49,Fitbit App
2025-03-06T05:50:28Z,1.49,Fitbit App
2025-03-06T05:51:28Z,1.49,Fitbit App
2025-03-06T05:52:28Z,1.49,Fitbit App
2025-03-06T05:53:28Z,1.49,Fitbit App
2025-03-06T05:54:28Z,1.49,Fitbit App
2025-03-06T05:55:28Z,1.49,Fitbit App
2025-03-06T05:56:28Z,1.49,Fitbit App
2025-03-06T05:57:28Z,1.49,Fitbit App
2025-03-06T05:58:28Z,1.49,Fitbit App
2025-03-06T05:59:28Z,1.49,Fitbit App
2025-03-06T06:00:28Z,1.49,Fitbit App
2025-03-06T06:01:28Z,1.49,Fitbit App
2025-03-06T06:02:28Z,1.49,Fitbit App
2025-03-06T06:03:28Z,3.59,Fitbit App
2025-03-06T06:04:28Z,3.89,Fitbit App
2025-03-06T06:05:28Z,1.49,Fitbit App
2025-03-06T06:06:28Z,1.49,Fitbit App
2025-03-06T06:07:28Z,1.49,Fitbit App
2025-03-06T06:08:28Z,1.49,Fitbit App
2025-03-06T06:09:28Z,1.49,Fitbit App
2025-03-06T06:10:28Z,1.49,Fitbit App
2025-03-06T06:11:28Z,1.49,Fitbit App
2025-03-06T06:12:28Z,1.49,Fitbit App
2025-03-06T06:13:28Z,1.49,Fitbit App
2025-03-06T06:14:28Z,3.89,Fitbit App
2025-03-06T06:15:28Z,5.38,Fitbit App
2025-03-06T06:16:28Z,4.19,Fitbit App
2025-03-06T06:17:28Z,1.49,Fitbit App
2025-03-06T06:18:28Z,3.59,Fitbit App
2025-03-06T06:19:28Z,3.89,Fitbit App
2025-03-06T06:20:28Z,5.08,Fitbit App
2025-03-06T06:21:28Z,1.49,Fitbit App
2025-03-06T06:22:28Z,1.49,Fitbit App
2025-03-06T06:23:28Z,1.49,Fitbit App
2025-03-06T06:24:28Z,1.49,Fitbit App
2025-03-06T06:25:28Z,1.49,Fitbit App
2025-03-06T06:26:28Z,1.49,Fitbit App
2025-03-06T06:27:28Z,1.49,Fitbit App
2025-03-06T06:28:28Z,1.49,Fitbit App
2025-03-06T06:29:28Z,1.49,Fitbit App
2025-03-06T06:30:28Z,1.49,Fitbit App
2025-03-06T06:31:28Z,1.49,Fitbit App
2025-03-06T06:32:28Z,1.49,Fitbit App
2025-03-06T06:33:28Z,1.49,Fitbit App
2025-03-06T06:34:28Z,1.49,Fitbit App
2025-03-06T06:35:28Z,1.49,Fitbit App
2025-03-06T06:36:28Z,1.49,Fitbit App
2025-03-06T06:37:28Z,1.49,Fitbit App
2025-03-06T06:38:28Z,1.49,Fitbit App
2025-03-06T06:39:28Z,1.49,Fitbit App
2025-03-06T06:40:28Z,1.49,Fitbit App
2025-03-06T06:41:28Z,1.49,Fitbit App
2025-03-06T06:42:28Z,1.49,Fitbit App
2025-03-06T06:43:28Z,3.89,Fitbit App
2025-03-06T06:44:28Z,4.19,Fitbit App
2025-03-06T06:45:28Z,3.59,Fitbit App
2025-03-06T06:46:28Z,1.49,Fitbit App
2025-03-06T06:47:28Z,1.49,Fitbit App
2025-03-06T06:48:28Z,1.49,Fitbit App
2025-03-06T06:49:28Z,3.89,Fitbit App
2025-03-06T06:50:28Z,3.89,Fitbit App
2025-03-06T06:51:28Z,1.49,Fitbit App
2025-03-06T06:52:28Z,3.89,Fitbit App
2025-03-06T06:53:28Z,3.89,Fitbit App
2025-03-06T06:54:28Z,3.59,Fitbit App
2025-03-06T06:55:28Z,3.59,Fitbit App
2025-03-06T06:56:28Z,4.48,Fitbit App
2025-03-06T06:57:28Z,8.82,Fitbit App
2025-03-06T06:58:28Z,11.51,Fitbit App
2025-03-06T06:59:26Z,12.11,Fitbit App
2025-03-06T07:00:26Z,9.72,Fitbit App
2025-03-06T07:01:26Z,4.48,Fitbit App
2025-03-06T07:02:26Z,5.38,Fitbit App
2025-03-06T07:03:26Z,5.08,Fitbit App
2025-03-06T07:04:26Z,9.42,Fitbit App
2025-03-06T07:05:26Z,12.41,Fitbit App
2025-03-06T07:06:26Z,12.41,Fitbit App
2025-03-06T07:07:26Z,8.52,Fitbit App
2025-03-06T07:08:26Z,4.78,Fitbit App
2025-03-06T07:09:26Z,1.49,Fitbit App
2025-03-06T07:10:26Z,3.59,Fitbit App
2025-03-06T07:11:26Z,3.89,Fitbit App
2025-03-06T07:12:26Z,4.19,Fitbit App
2025-03-06T07:13:26Z,4.78,Fitbit App
2025-03-06T07:14:26Z,3.89,Fitbit App
2025-03-06T07:15:26Z,3.59,Fitbit App
2025-03-06T07:16:26Z,4.48,Fitbit App
2025-03-06T07:17:26Z,3.89,Fitbit App
2025-03-06T07:18:26Z,3.89,Fitbit App
2025-03-06T07:19:26Z,4.78,Fitbit App
2025-03-06T07:20:26Z,3.89,Fitbit App
2025-03-06T07:21:26Z,10.02,Fitbit App
2025-03-06T07:22:26Z,12.11,Fitbit App
2025-03-06T07:23:26Z,12.41,Fitbit App
2025-03-06T07:24:26Z,9.12,Fitbit App
2025-03-06T07:25:26Z,8.52,Fitbit App
2025-03-06T07:26:26Z,5.68,Fitbit App
2025-03-06T07:27:26Z,3.89,Fitbit App
2025-03-06T07:28:26Z,4.78,Fitbit App
2025-03-06T07:29:26Z,3.89,Fitbit App
2025-03-06T07:30:26Z,3.59,Fitbit App
2025-03-06T07:31:26Z,1.49,Fitbit App
2025-03-06T07:32:26Z,1.49,Fitbit App
2025-03-06T07:33:26Z,1.49,Fitbit App
2025-03-06T07:34:26Z,3.59,Fitbit App
2025-03-06T07:35:26Z,4.78,Fitbit App
2025-03-06T07:36:26Z,11.21,Fitbit App
2025-03-06T07:37:26Z,11.51,Fitbit App
2025-03-06T07:38:26Z,5.08,Fitbit App
2025-03-06T07:39:26Z,5.08,Fitbit App
2025-03-06T07:40:26Z,4.48,Fitbit App
2025-03-06T07:41:26Z,4.78,Fitbit App
2025-03-06T07:42:26Z,1.49,Fitbit App
2025-03-06T07:43:26Z,3.89,Fitbit App
2025-03-06T07:44:26Z,3.59,Fitbit App
2025-03-06T07:45:26Z,5.38,Fitbit App
2025-03-06T07:46:26Z,9.72,Fitbit App
2025-03-06T07:47:26Z,8.52,Fitbit App
2025-03-06T07:48:26Z,4.19,Fitbit App
2025-03-06T07:49:26Z,1.49,Fitbit App
2025-03-06T07:50:26Z,3.89,Fitbit App
2025-03-06T07:51:26Z,1.49,Fitbit App
2025-03-06T07:52:26Z,1.49,Fitbit App
2025-03-06T07:53:26Z,3.89,Fitbit App
2025-03-06T07:54:26Z,5.68,Fitbit App
2025-03-06T07:55:26Z,5.08,Fitbit App
2025-03-06T07:56:26Z,6.28,Fitbit App
2025-03-06T07:57:26Z,11.81,Fitbit App
2025-03-06T07:58:26Z,12.11,Fitbit App
2025-03-06T07:59:26Z,1.49,Fitbit App
2025-03-06T07:59:35Z,11.51,Fitbit App
2025-03-06T08:00:35Z,4.78,Fitbit App
2025-03-06T08:01:35Z,4.78,Fitbit App
2025-03-06T08:02:35Z,3.59,Fitbit App
2025-03-06T08:03:35Z,4.19,Fitbit App
2025-03-06T08:04:35Z,1.49,Fitbit App
2025-03-06T08:05:35Z,1.49,Fitbit App
2025-03-06T08:06:35Z,1.49,Fitbit App
2025-03-06T08:07:35Z,1.49,Fitbit App
2025-03-06T08:08:35Z,1.49,Fitbit App
2025-03-06T08:09:35Z,1.49,Fitbit App
2025-03-06T08:10:35Z,3.59,Fitbit App
2025-03-06T08:11:35Z,4.78,Fitbit App
2025-03-06T08:12:35Z,4.19,Fitbit App
2025-03-06T08:13:35Z,1.49,Fitbit App
2025-03-06T08:14:35Z,1.49,Fitbit App
2025-03-06T08:15:35Z,1.49,Fitbit App
2025-03-06T08:16:35Z,1.49,Fitbit App
2025-03-06T08:17:35Z,1.49,Fitbit App
2025-03-06T08:18:35Z,1.49,Fitbit App
2025-03-06T08:19:35Z,1.49,Fitbit App
2025-03-06T08:20:35Z,1.49,Fitbit App
2025-03-06T08:21:35Z,3.59,Fitbit App
2025-03-06T08:22:35Z,4.78,Fitbit App
2025-03-06T08:23:35Z,1.49,Fitbit App
2025-03-06T08:24:35Z,1.49,Fitbit App
2025-03-06T08:25:35Z,3.89,Fitbit App
2025-03-06T08:26:35Z,3.89,Fitbit App
2025-03-06T08:27:35Z,1.49,Fitbit App
2025-03-06T08:28:35Z,3.59,Fitbit App
2025-03-06T08:29:35Z,3.59,Fitbit App
2025-03-06T08:30:35Z,1.49,Fitbit App
2025-03-06T08:31:35Z,1.49,Fitbit App
2025-03-06T08:32:35Z,1.49,Fitbit App
2025-03-06T08:33:35Z,1.49,Fitbit App
2025-03-06T08:34:35Z,1.49,Fitbit App
2025-03-06T08:35:35Z,1.49,Fitbit App
2025-03-06T08:36:35Z,1.49,Fitbit App
2025-03-06T08:37:35Z,1.49,Fitbit App
2025-03-06T08:38:35Z,1.49,Fitbit App
2025-03-06T08:39:35Z,1.49,Fitbit App
2025-03-06T08:40:35Z,1.49,Fitbit App
2025-03-06T08:41:35Z,1.49,Fitbit App
2025-03-06T08:42:35Z,1.49,Fitbit App
2025-03-06T08:43:35Z,1.49,Fitbit App
2025-03-06T08:44:35Z,1.49,Fitbit App
2025-03-06T08:45:35Z,1.49,Fitbit App
2025-03-06T08:46:35Z,1.49,Fitbit App
2025-03-06T08:47:35Z,1.49,Fitbit App
2025-03-06T08:48:35Z,1.49,Fitbit App
2025-03-06T08:49:35Z,1.49,Fitbit App
2025-03-06T08:50:35Z,1.49,Fitbit App
2025-03-06T08:51:35Z,1.49,Fitbit App
2025-03-06T08:52:35Z,1.49,Fitbit App
2025-03-06T08:53:35Z,1.49,Fitbit App
2025-03-06T08:54:35Z,1.49,Fitbit App
2025-03-06T08:55:35Z,1.49,Fitbit App
2025-03-06T08:56:35Z,1.49,Fitbit App
2025-03-06T08:57:35Z,1.49,Fitbit App
2025-03-06T08:58:35Z,1.49,Fitbit App
2025-03-06T08:59:35Z,1.49,Fitbit App
2025-03-06T09:00:35Z,1.49,Fitbit App
2025-03-06T09:01:35Z,1.49,Fitbit App
2025-03-06T09:02:35Z,1.49,Fitbit App
2025-03-06T09:03:35Z,1.49,Fitbit App
2025-03-06T09:04:35Z,1.49,Fitbit App
2025-03-06T09:05:35Z,1.49,Fitbit App
2025-03-06T09:06:35Z,1.49,Fitbit App
2025-03-06T09:07:35Z,1.49,Fitbit App
2025-03-06T09:08:35Z,1.49,Fitbit App
2025-03-06T09:09:35Z,1.49,Fitbit App
2025-03-06T09:10:35Z,1.49,Fitbit App
2025-03-06T09:11:35Z,1.49,Fitbit App
2025-03-06T09:12:35Z,1.49,Fitbit App
2025-03-06T09:13:35Z,1.49,Fitbit App
2025-03-06T09:14:35Z,1.49,Fitbit App
2025-03-06T09:15:35Z,1.49,Fitbit App
2025-03-06T09:16:35Z,1.49,Fitbit App
2025-03-06T09:17:35Z,1.49,Fitbit App
2025-03-06T09:18:35Z,1.49,Fitbit App
2025-03-06T09:19:35Z,1.49,Fitbit App
2025-03-06T09:20:35Z,1.49,Fitbit App
2025-03-06T09:21:35Z,1.49,Fitbit App
2025-03-06T09:22:35Z,1.49,Fitbit App
2025-03-06T09:23:35Z,1.49,Fitbit App
2025-03-06T09:24:35Z,1.49,Fitbit App
2025-03-06T09:25:35Z,1.49,Fitbit App
2025-03-06T09:26:35Z,1.49,Fitbit App
2025-03-06T09:27:35Z,1.49,Fitbit App
2025-03-06T09:28:35Z,1.49,Fitbit App
2025-03-06T09:29:35Z,1.49,Fitbit App
2025-03-06T09:30:35Z,1.49,Fitbit App
2025-03-06T09:31:35Z,1.49,Fitbit App
2025-03-06T09:32:35Z,3.59,Fitbit App
2025-03-06T09:33:35Z,3.59,Fitbit App
2025-03-06T09:34:35Z,1.49,Fitbit App
2025-03-06T09:35:35Z,1.49,Fitbit App
2025-03-06T09:36:35Z,1.49,Fitbit App
2025-03-06T09:37:35Z,1.49,Fitbit App
2025-03-06T09:38:35Z,1.49,Fitbit App
2025-03-06T09:39:35Z,1.49,Fitbit App
2025-03-06T09:40:35Z,1.49,Fitbit App
2025-03-06T09:41:35Z,1.49,Fitbit App
2025-03-06T09:42:35Z,1.49,Fitbit App
2025-03-06T09:43:35Z,1.49,Fitbit App
2025-03-06T09:44:35Z,1.49,Fitbit App
2025-03-06T09:45:35Z,1.49,Fitbit App
2025-03-06T09:46:35Z,1.49,Fitbit App
2025-03-06T09:47:35Z,1.49,Fitbit App
2025-03-06T09:48:35Z,1.49,Fitbit App
2025-03-06T09:49:35Z,1.49,Fitbit App
2025-03-06T09:50:35Z,1.49,Fitbit App
2025-03-06T09:51:35Z,1.49,Fitbit App
2025-03-06T09:52:35Z,1.49,Fitbit App
2025-03-06T09:53:35Z,1.49,Fitbit App
2025-03-06T09:54:35Z,1.49,Fitbit App
2025-03-06T09:55:35Z,1.49,Fitbit App
2025-03-06T09:56:35Z,1.49,Fitbit App
2025-03-06T09:57:35Z,1.49,Fitbit App
2025-03-06T09:58:35Z,1.49,Fitbit App
2025-03-06T09:59:35Z,1.49,Fitbit App
2025-03-06T10:00:35Z,1.49,Fitbit App
2025-03-06T10:01:35Z,1.49,Fitbit App
2025-03-06T10:02:35Z,1.49,Fitbit App
2025-03-06T10:03:35Z,1.49,Fitbit App
2025-03-06T10:04:35Z,1.49,Fitbit App
2025-03-06T10:05:35Z,1.49,Fitbit App
2025-03-06T10:06:35Z,1.49,Fitbit App
